chr	start	end	exon	CCDS	ranks	len	strand
17	50606900	50606989	ENSE00001599683	CCDS45735.1,CCDS58575.1,CCDS58574.1,CCDS45732.1,CCDS58573.1,CCDS58572.1,CCDS58566.1,CCDS58567.1,CCDS58576.1,CCDS54144.1,CCDS45730.1,CCDS54143.1,CCDS45733.1,CCDS54145.1,CCDS45734.1,CCDS58569.1,CCDS58571.1,CCDS45731.1,CCDS58570.1,CCDS45737.1,CCDS58565.1,CCDS45736.1,CCDS58568.1,CCDS54142.1,CCDS54146.1	23,24,24,24,24,24,24,24,23,23,24,24,24,23,23,24,24,24,24,23,24,23,24,24,23	90	1
17	50626017	50626082	ENSE00001470627	CCDS58571.1,CCDS45736.1,CCDS58566.1	35,34,36	66	1
17	50665153	50665245	ENSE00003612798	CCDS45739.1,CCDS32681.1	11,11	93	1
17	50741657	50741731	ENSE00003506622	CCDS11573.1,CCDS11573.1	5,5	75	1
17	50995444	50995533	ENSE00003634834	CCDS58578.1,CCDS45740.1,CCDS58577.1,CCDS11577.1	17,17,13,16	90	-1
17	51031681	51031722	ENSE00003464414	CCDS45740.1	6	42	-1
17	5132910	5132990	ENSE00003518796	CCDS11069.2,CCDS11069.2	13,5	81	1
17	5137121	5137186	ENSE00003672603	CCDS11069.2,CCDS11069.2	19,11	66	1
17	51653641	51653736	ENSE00003582466	CCDS32684.1,CCDS32684.1,CCDS32684.1	6,6,5	96	-1
17	5171587	5171679	ENSE00003656408	CCDS11069.2,CCDS11069.2	37,29	93	1
17	5368370	5368468	ENSE00003622269	CCDS45592.1,CCDS42243.1	12,12	99	1
17	5380364	5380462	ENSE00002816462	CCDS45592.1	16	99	1
17	5433669	5433767	ENSE00000678416	CCDS11071.1	4	99	-1
17	5448809	5448895	ENSE00003527641	CCDS11072.1	11	87	-1
17	5485151	5485216	ENSE00003462800	CCDS11073.1	2	66	-1
17	55043236	55043325	ENSE00001101552	CCDS11584.2	11	90	1
17	55047089	55047154	ENSE00001470271	CCDS11584.2	12	66	1
17	56858594	56858665	ENSE00001101907	CCDS11590.1	9	72	1
17	56908468	56908563	ENSE00003487450	CCDS11591.1,CCDS11591.1	2,2	96	-1
17	56949387	56949434	ENSE00000820213	CCDS11592.1	4	48	-1
17	56949681	56949767	ENSE00000820212	CCDS11592.1	3	87	-1
17	56985378	56985467	ENSE00003597306	CCDS11593.1	3	90	1
17	56988216	56988290	ENSE00003589911	CCDS11593.1	5	75	1
17	57118982	57119044	ENSE00003683986	CCDS11594.1,CCDS11594.1,CCDS11594.1,CCDS11594.1,CCDS11594.1	11,11,10,10,10	63	1
17	57262151	57262192	ENSE00003602774	CCDS11596.1,CCDS11597.1	5,4	42	1
17	57401379	57401471	ENSE00003758332	CCDS11596.1,CCDS11597.1	6,5	93	1
17	58212378	58212434	ENSE00003681629	CCDS11603.2,CCDS54148.1	9,9	57	-1
17	58305387	58305458	ENSE00003571852	CCDS11605.1,CCDS45742.1	29,28	72	-1
17	58320109	58320129	ENSE00001013278	CCDS45742.1,CCDS11605.1	11,12	21	-1
17	58320531	58320581	ENSE00000820275	CCDS11605.1,CCDS45742.1	11,10	51	-1
17	58322950	58323039	ENSE00000739437	CCDS45742.1,CCDS11605.1	7,8	90	-1
17	58323298	58323381	ENSE00000480336	CCDS45742.1,CCDS11605.1	6,7	84	-1
17	58323468	58323545	ENSE00000739441	CCDS45742.1,CCDS11605.1	5,6	78	-1
17	58363526	58363600	ENSE00003574371	CCDS11607.1,CCDS11607.1,CCDS11607.1	4,3,4	75	-1
17	58512852	58512941	ENSE00003615678	CCDS11608.1	3	90	-1
17	59131281	59131367	ENSE00003636954	CCDS45747.1	2	87	-1
17	59194757	59194855	ENSE00001113053	CCDS11614.1,CCDS11614.1,CCDS11614.1,CCDS11614.1	6,6,6,6	99	1
17	59257751	59257840	ENSE00003527891	CCDS58583.1,CCDS11616.1,CCDS58584.1	6,6,6	90	1
17	59808796	59808876	ENSE00003511298	CCDS11619.1	8	81	1
17	59914635	59914703	ENSE00003567383	CCDS62273.1,CCDS11621.1,CCDS62271.1	5,4,4	69	1
17	59936215	59936277	ENSE00002392810	CCDS62272.1,CCDS62273.1,CCDS62271.1,CCDS11621.1	10,12,11,11	63	1
17	59936464	59936541	ENSE00002366529	CCDS62273.1,CCDS62271.1,CCDS62272.1,CCDS11621.1	13,12,11,12	78	1
17	59956488	59956553	ENSE00003587151	CCDS11622.2	7	66	-1
17	60055515	60055601	ENSE00003495922	CCDS11623.1	14	87	-1
17	60157690	60157788	ENSE00001112954	CCDS11624.1	5	99	1
17	60180545	60180637	ENSE00002373920	CCDS32697.1	33	93	-1
17	60255175	60255258	ENSE00003759855	CCDS32697.1	10	84	-1
17	60265412	60265474	ENSE00001112938	CCDS32697.1	9	63	-1
17	60464021	60464110	ENSE00003536649	CCDS32699.1	6	90	-1
17	60902620	60902703	ENSE00003570000	CCDS11626.1,CCDS45749.1	11,11	84	1
17	61895315	61895383	ENSE00000740967	CCDS45750.1	12	69	-1
17	62520773	62520844	ENSE00003473758	CCDS11633.1,CCDS45753.1,CCDS62283.1	3,3,3	72	1
17	62524236	62524331	ENSE00003505997	CCDS62283.1,CCDS11633.1	6,6	96	1
17	62552302	62552397	ENSE00002458635	CCDS45753.1,CCDS62283.1,CCDS11633.1	7,8,8	96	1
17	62553663	62553755	ENSE00002530141	CCDS45753.1,CCDS11633.1,CCDS62283.1	8,9,9	93	1
17	63634709	63634801	ENSE00001257152	CCDS32701.1,CCDS32701.1	4,3	93	1
17	63699028	63699069	ENSE00001249295	CCDS11641.1,CCDS11641.1,CCDS11641.1	3,3,3	42	-1
17	63760914	63760979	ENSE00003560640	CCDS11643.1,CCDS11643.1	7,6	66	-1
17	63816868	63816966	ENSE00003617601	CCDS32704.1,CCDS32704.1,CCDS32704.1	18,18,17	99	1
17	63828138	63828209	ENSE00003758613	CCDS56043.1,CCDS11645.1,CCDS56043.1	3,2,2	72	1
17	63830133	63830189	ENSE00003463206	CCDS11645.1,CCDS56043.1,CCDS56043.1,CCDS56043.1	5,6,5,4	57	1
17	63831327	63831425	ENSE00003606068	CCDS56043.1,CCDS56043.1,CCDS56043.1,CCDS11645.1	8,9,10,9	99	1
17	63831724	63831810	ENSE00003582062	CCDS11645.1,CCDS56043.1,CCDS56043.1,CCDS56043.1	11,12,10,11	87	1
17	63834705	63834800	ENSE00003572901	CCDS45756.1	6	96	-1
17	63881029	63881103	ENSE00001726712	CCDS45758.1	3	75	-1
17	63918017	63918091	ENSE00001747255	CCDS45760.1	3	75	-1
17	63929434	63929475	ENSE00003602262	CCDS42372.1,CCDS11655.1,CCDS11656.1	5,5,4	42	-1
17	64482919	64482999	ENSE00003514605	CCDS32706.1	6	81	-1
17	64503803	64503868	ENSE00003635634	CCDS11659.1	5	66	-1
17	64530926	64531018	ENSE00003629526	CCDS45763.1	13	93	1
17	64533117	64533191	ENSE00003677308	CCDS45763.1	16	75	1
17	64537041	64537112	ENSE00003620019	CCDS45763.1	19	72	1
17	65018253	65018303	ENSE00001106309	CCDS11661.1,CCDS62302.1	3,3	51	-1
17	65177732	65177794	ENSE00003584770	CCDS45764.1	9	63	1
17	65177732	65177803	ENSE00003691363	CCDS42373.1	9	72	1
17	65189286	65189315	ENSE00003623350	CCDS45764.1,CCDS42373.1	10,10	30	1
17	65689129	65689218	ENSE00003689751	CCDS32711.1,CCDS32710.1,CCDS32710.1	4,24,24	90	-1
17	65750662	65750724	ENSE00003612875	CCDS32710.1,CCDS32710.1,CCDS32711.1	22,22,2	63	-1
17	6599237	6599320	ENSE00003670756	CCDS42247.1	14	84	-1
17	66027501	66027560	ENSE00001178274	CCDS32710.1,CCDS32710.1	16,16	60	-1
17	66028313	66028405	ENSE00001014806	CCDS32710.1,CCDS32710.1	15,15	93	-1
17	66069915	66070001	ENSE00001468049	CCDS32710.1,CCDS32710.1	9,9	87	-1
17	66096251	66096328	ENSE00001468051	CCDS32710.1,CCDS32710.1	8,8	78	-1
17	66096585	66096632	ENSE00001468053	CCDS32710.1,CCDS32710.1	7,7	48	-1
17	66129746	66129823	ENSE00001468056	CCDS32710.1,CCDS32710.1	6,6	78	-1
17	661809	661895	ENSE00003651806	CCDS45558.1	5	87	-1
17	6623509	6623571	ENSE00003655527	CCDS42247.1	5	63	-1
17	66773987	66774067	ENSE00002270455	CCDS11664.1	14	81	1
17	67201129	67201185	ENSE00003690119	CCDS42374.1	7	57	-1
17	67342186	67342263	ENSE00003668268	CCDS11669.1,CCDS11670.1	10,9	78	-1
17	67357519	67357578	ENSE00003487601	CCDS11669.1	2	60	-1
17	67378155	67378202	ENSE00002708554	CCDS58588.1	1	48	1
17	67578186	67578257	ENSE00003632651	CCDS58587.1,CCDS58588.1	5,5	72	1
17	6759662	6759718	ENSE00003554320	CCDS11080.1	3	57	1
17	67632143	67632238	ENSE00003589011	CCDS58587.1,CCDS58588.1	6,6	96	1
17	67719906	67719962	ENSE00003462129	CCDS11671.1	3	57	1
17	67737071	67737145	ENSE00003680420	CCDS11671.1	11	75	1
17	67739516	67739608	ENSE00003598071	CCDS11671.1	16	93	1
17	68435620	68435712	ENSE00003566705	CCDS11677.1	6	93	-1
17	68884331	68884396	ENSE00002321664	CCDS74139.1,CCDS74138.1,CCDS11680.1	28,27,26	66	-1
17	68993016	68993084	ENSE00001104910	CCDS11681.1	27	69	-1
17	69089465	69089542	ENSE00003662870	CCDS11683.1	27	78	-1
17	69164074	69164154	ENSE00003648384	CCDS11684.1	28	81	-1
17	69260338	69260412	ENSE00003495314	CCDS11685.1,CCDS11685.1	27,26	75	-1
17	69524901	69524978	ENSE00003625227	CCDS11686.1	9	78	1
17	7005257	7005343	ENSE00000905338	CCDS11084.1	9	87	1
17	710533	710613	ENSE00003609293	CCDS10995.1,CCDS45558.1	2,2	81	-1
17	7204008	7204058	ENSE00003561812	CCDS45600.1	4	51	-1
17	7204008	7204067	ENSE00003617786	CCDS45599.1	6	60	-1
17	7204199	7204252	ENSE00003611188	CCDS45599.1,CCDS45600.1	5,3	54	-1
17	7208174	7208239	ENSE00002402016	CCDS45600.1,CCDS45599.1	2,4	66	-1
17	7220464	7220529	ENSE00003656333	CCDS58509.1,CCDS11090.1	4,3	66	1
17	7223644	7223730	ENSE00003539847	CCDS42249.1,CCDS11090.1,CCDS58509.1	11,12,13	87	1
17	7223813	7223875	ENSE00003495192	CCDS58509.1,CCDS42249.1,CCDS11090.1	14,12,13	63	1
17	7237385	7237477	ENSE00003625323	CCDS67144.1,CCDS42250.1,CCDS67143.1	3,3,3	93	-1
17	7246791	7246862	ENSE00003610435	CCDS11093.1,CCDS11093.1,CCDS11093.1,CCDS11093.1	4,5,5,4	72	-1
17	7258588	7258683	ENSE00001333803	CCDS11094.1,CCDS11094.1,CCDS11094.1	7,6,7	96	1
17	7291093	7291182	ENSE00003571520	CCDS11098.1	4	90	-1
17	73084808	73084846	ENSE00003490264	CCDS54160.1,CCDS11690.1	3,3	39	-1
17	7313029	7313124	ENSE00003592224	CCDS11100.1,CCDS11100.1	9,10	96	-1
17	73212678	73212740	ENSE00003623436	CCDS45766.1	3	63	-1
17	7321361	7321459	ENSE00001273982	CCDS42252.1,CCDS42251.1	19,19	99	-1
17	7342275	7342328	ENSE00003551096	CCDS11101.1	4	54	1
17	7343706	7343750	ENSE00003694551	CCDS11101.1	7	45	1
17	7343861	7343956	ENSE00003645778	CCDS11101.1	8	96	1
17	7344049	7344123	ENSE00003618121	CCDS11101.1	9	75	1
17	7388788	7388883	ENSE00001267428	CCDS45602.1,CCDS58510.1	13,12	96	1
17	7403310	7403390	ENSE00003471371	CCDS11102.1	3	81	-1
17	740505	740600	ENSE00003573634	CCDS10996.1	4	96	1
17	74249936	74250028	ENSE00003554412	CCDS32717.1	9	93	1
17	74250265	74250357	ENSE00003471025	CCDS45770.1,CCDS32717.1	4,10	93	1
17	74328425	74328505	ENSE00003630890	CCDS32718.2	2	81	1
17	7446069	7446113	ENSE00003504077	CCDS11106.1	3	45	1
17	74742254	74742295	ENSE00003462631	CCDS32722.1,CCDS32722.1,CCDS54162.1,CCDS11703.1,CCDS54161.1,CCDS32722.1	3,3,2,3,3,3	42	1
17	74744308	74744373	ENSE00001196840	CCDS54162.1,CCDS11703.1,CCDS54161.1,CCDS32722.1,CCDS32722.1,CCDS32722.1	5,6,6,6,6,6	66	1
17	74744873	74744929	ENSE00001196836	CCDS32722.1,CCDS11703.1,CCDS54161.1,CCDS32722.1,CCDS54162.1,CCDS32722.1	7,7,7,7,6,7	57	1
17	74768147	74768236	ENSE00003566520	CCDS11705.1	5	90	1
17	74866446	74866544	ENSE00003686774	CCDS58592.1	4	99	-1
17	74866784	74866876	ENSE00003589823	CCDS11707.1,CCDS58596.1,CCDS58592.1,CCDS58593.1,CCDS58591.1	3,4,3,3,2	93	-1
17	74866784	74866879	ENSE00003655055	CCDS58594.1	3	96	-1
17	74872036	74872107	ENSE00003583576	CCDS58596.1	3	72	-1
17	74953006	74953086	ENSE00003523432	CCDS32726.1	16	81	-1
17	74959881	74959937	ENSE00003676651	CCDS32726.1	8	57	-1
17	75039209	75039271	ENSE00003599114	CCDS11712.1,CCDS32727.1	5,4	63	-1
17	75040092	75040163	ENSE00001117773	CCDS11712.1	4	72	-1
17	75059510	75059605	ENSE00003569482	CCDS32728.1	4	96	1
17	75174752	75174823	ENSE00002509829	CCDS45774.1	3	72	-1
17	75242831	75242911	ENSE00003622814	CCDS11717.1,CCDS11716.1,CCDS58597.1,CCDS54164.1	7,6,6,7	81	-1
17	75244619	75244717	ENSE00003567208	CCDS11717.1	4	99	-1
17	75267538	75267630	ENSE00003519892	CCDS56044.1,CCDS11719.1,CCDS58598.1,CCDS56044.1,CCDS58598.1	4,6,6,5,6	93	-1
17	75489576	75489662	ENSE00003570034	CCDS32732.1	9	87	1
17	75490702	75490758	ENSE00003644547	CCDS32732.1	11	57	1
17	7549474	7549521	ENSE00003511262	CCDS11109.1	2	48	1
17	7549474	7549521	ENSE00003607403	CCDS11108.1	2	48	1
17	75496730	75496807	ENSE00003557936	CCDS32732.1	25	78	1
17	75506799	75506894	ENSE00003653360	CCDS11723.1,CCDS45775.1	6,5	96	-1
17	75517161	75517244	ENSE00003688977	CCDS11724.1	4	84	1
17	75517557	75517655	ENSE00003654714	CCDS11724.1	5	99	1
17	7565717	7565764	ENSE00003584892	CCDS73958.1,CCDS73958.1	6,6	48	1
17	7566927	7567004	ENSE00001262254	CCDS73958.1,CCDS73958.1	7,7	78	1
17	75671816	75671863	ENSE00003605813	CCDS11726.1	3	48	1
17	7570681	7570764	ENSE00003650676	CCDS73958.1,CCDS73958.1	9,9	84	1
17	7570883	7570933	ENSE00003521139	CCDS73958.1,CCDS73958.1	10,10	51	1
17	75730875	75730964	ENSE00003577134	CCDS58599.1,CCDS32736.1,CCDS11727.1,CCDS58599.1	9,8,9,9	90	1
17	75736288	75736386	ENSE00003521355	CCDS11727.1,CCDS32736.1,CCDS58599.1,CCDS58599.1	15,14,15,15	99	1
17	7577827	7577916	ENSE00003461960	CCDS11113.1,CCDS58511.1	9,9	90	1
17	7578227	7578244	ENSE00002724723	CCDS58511.1	10	18	1
17	75818103	75818168	ENSE00001117808	CCDS45778.2	10	66	1
17	75830578	75830661	ENSE00003646128	CCDS11730.1	28	84	-1
17	75831098	75831169	ENSE00001406672	CCDS11730.1	27	72	-1
17	75834075	75834143	ENSE00003558858	CCDS11730.1	24	69	-1
17	75834618	75834716	ENSE00003562057	CCDS11730.1	22	99	-1
17	75836200	75836256	ENSE00003506057	CCDS11730.1	16	57	-1
17	75840018	75840110	ENSE00003475824	CCDS11730.1	11	93	-1
17	75843014	75843073	ENSE00003545792	CCDS11730.1	4	60	-1
17	75843484	75843519	ENSE00003462137	CCDS11730.1	2	36	-1
17	75876718	75876813	ENSE00003595210	CCDS32737.1	2	96	-1
17	75892755	75892850	ENSE00001195875	CCDS11732.1	2	96	-1
17	75929997	75930047	ENSE00003621230	CCDS45779.1	6	51	-1
17	7593918	7594004	ENSE00000887353	CCDS45604.1	11	87	-1
17	76011576	76011668	ENSE00003634818	CCDS11737.1	21	93	-1
17	76012006	76012089	ENSE00003579119	CCDS11737.1	19	84	-1
17	76021468	76021563	ENSE00003493438	CCDS11737.1	9	96	-1
17	76022189	76022227	ENSE00003559978	CCDS11737.1	6	39	-1
17	7604009	7604080	ENSE00000887366	CCDS45604.1	4	72	-1
17	76050428	76050526	ENSE00003619803	CCDS11738.1,CCDS58601.1	9,8	99	-1
17	76079702	76079746	ENSE00003661213	CCDS11740.2	3	45	1
17	76084248	76084289	ENSE00003561265	CCDS45784.1,CCDS45784.1,CCDS11741.1,CCDS32738.1,CCDS45781.1,CCDS45782.1	17,18,16,17,17,18	42	-1
17	76088060	76088122	ENSE00003517272	CCDS45781.1,CCDS11741.1,CCDS45784.1,CCDS32738.1,CCDS45784.1,CCDS45782.1	11,10,10,11,11,12	63	-1
17	76088464	76088562	ENSE00003579493	CCDS45782.1,CCDS45781.1,CCDS11741.1,CCDS45784.1,CCDS32738.1,CCDS45784.1	11,10,9,9,10,10	99	-1
17	76103361	76103426	ENSE00003746081	CCDS74164.1,CCDS45782.1,CCDS32738.1,CCDS45781.1,CCDS11741.1	2,2,2,2,2	66	-1
17	76103633	76103692	ENSE00002181637	CCDS45781.1	1	60	-1
17	76155252	76155317	ENSE00003651252	CCDS32740.1	16	66	-1
17	76162552	76162623	ENSE00000949859	CCDS32740.1	9	72	-1
17	76164748	76164795	ENSE00000949858	CCDS32740.1	8	48	-1
17	76265907	76265969	ENSE00003648698	CCDS11742.1	2	63	1
17	76280654	76280728	ENSE00003505150	CCDS32741.1	10	75	-1
17	76304882	76304941	ENSE00001766655	CCDS32741.1	2	60	-1
17	76397799	76397888	ENSE00003646065	CCDS32742.1	13	90	-1
17	76405513	76405572	ENSE00003657834	CCDS32742.1	2	60	-1
17	76474730	76474804	ENSE00003692901	CCDS32743.1,CCDS32744.1	11,11	75	-1
17	7654628	7654684	ENSE00000887392	CCDS32550.1	5	57	1
17	7655527	7655625	ENSE00000887393	CCDS32550.1	6	99	1
17	76946376	76946450	ENSE00003684153	CCDS11751.1,CCDS45788.1,CCDS59299.1	15,14,16	75	1
17	769869	769955	ENSE00003475471	CCDS32520.1	8	87	-1
17	770421	770507	ENSE00003676274	CCDS32520.1	6	87	-1
17	77492621	77492716	ENSE00003620974	CCDS45795.1,CCDS45795.1,CCDS45793.1,CCDS45795.1,CCDS45791.1,CCDS45793.1,CCDS45793.1,CCDS45794.1,CCDS45790.1,CCDS45791.1,CCDS45792.1,CCDS45793.1,CCDS74166.1	7,7,9,7,8,8,9,7,9,8,8,8,7	96	1
17	78071085	78071165	ENSE00003613917	CCDS45799.1,CCDS45799.1,CCDS45798.1,CCDS45798.1	8,6,6,8	81	1
17	78086503	78086586	ENSE00001344179	CCDS45799.1,CCDS45798.1,CCDS45798.1,CCDS45799.1	14,12,14,12	84	1
17	78175529	78175618	ENSE00003511192	CCDS11754.1	5	90	-1
17	7832854	7832928	ENSE00001795930	CCDS32551.1,CCDS32551.1	83,84	75	1
17	78396308	78396385	ENSE00003695812	CCDS42391.1	3	78	1
17	7846400	7846492	ENSE00001316366	CCDS32552.1	7	93	1
17	78680971	78681042	ENSE00003674738	CCDS42392.2,CCDS32754.1	11,11	72	-1
17	79103162	79103254	ENSE00001193327	CCDS45805.1	8	93	-1
17	79104073	79104126	ENSE00001193353	CCDS45805.1	7	54	-1
17	7931731	7931829	ENSE00003756485	CCDS11125.1	2	99	-1
17	7937164	7937262	ENSE00003662825	CCDS32557.1,CCDS11126.1	7,7	99	1
17	80049906	80049989	ENSE00003518887	CCDS58604.1,CCDS42395.1	6,6	84	1
17	8009506	8009586	ENSE00001311972	CCDS11127.1	8	81	1
17	80141319	80141381	ENSE00000949587	CCDS11767.1	4	63	-1
17	80317188	80317277	ENSE00003481809	CCDS11772.1,CCDS58606.1	16,16	90	1
17	80388612	80388689	ENSE00003504455	CCDS58606.1	64	78	1
17	80389828	80389917	ENSE00003665518	CCDS58606.1	66	90	1
17	80425032	80425100	ENSE00003463496	CCDS54174.1,CCDS54172.1,CCDS54173.1	5,6,5	69	1
17	8046668	8046754	ENSE00003660586	CCDS11128.1	9	87	1
17	8076657	8076743	ENSE00003505084	CCDS11129.1	10	87	-1
17	80855464	80855547	ENSE00003625180	CCDS54175.1,CCDS11773.1	12,12	84	1
17	80880415	80880489	ENSE00003597418	CCDS11773.1	14	75	1
17	80883419	80883484	ENSE00003564222	CCDS11773.1	15	66	1
17	80995672	80995758	ENSE00001267186	CCDS11774.1	4	87	1
17	80997007	80997072	ENSE00001267183	CCDS11774.1	5	66	1
17	80997261	80997341	ENSE00001267177	CCDS11774.1	6	81	1
17	81085654	81085725	ENSE00003538981	CCDS11777.1,CCDS11776.1,CCDS45806.1,CCDS11775.1	5,5,5,5	72	1
17	8109916	8110002	ENSE00001238484	CCDS11130.1,CCDS54084.1	11,11	87	-1
17	81192318	81192392	ENSE00000949887	CCDS45808.1,CCDS32764.1	21,20	75	-1
17	8123031	8123126	ENSE00001238000	CCDS54085.1,CCDS42258.1	2,2	96	-1
17	8124043	8124084	ENSE00002701721	CCDS42258.1,CCDS54085.1	1,1	42	-1
17	81541309	81541395	ENSE00003598336	CCDS32765.2	8	87	-1
17	81569016	81569111	ENSE00003607735	CCDS45812.1	14	96	-1
17	81572017	81572088	ENSE00003530701	CCDS45812.1	13	72	-1
17	81597245	81597316	ENSE00003689881	CCDS45812.1	10	72	-1
17	81600341	81600427	ENSE00003462283	CCDS45812.1	9	87	-1
17	81629725	81629805	ENSE00003648911	CCDS45812.1	2	81	-1
17	81687003	81687095	ENSE00003502698	CCDS11784.1	4	93	1
17	81690674	81690742	ENSE00003582480	CCDS11784.1	7	69	1
17	81693654	81693752	ENSE00001313160	CCDS11784.1	10	99	1
17	81693870	81693965	ENSE00003540029	CCDS11784.1	11	96	1
17	81694815	81694853	ENSE00001314367	CCDS11784.1	12	39	1
17	81695164	81695223	ENSE00003564848	CCDS11784.1	14	60	1
17	81701045	81701131	ENSE00001296545	CCDS11784.1	21	87	1
17	81704633	81704716	ENSE00003748927	CCDS11785.1	3	84	1
17	81717399	81717491	ENSE00003489080	CCDS59301.1,CCDS11786.1	8,8	93	1
17	81717784	81717861	ENSE00003746658	CCDS11786.1	9	78	1
17	81719831	81719887	ENSE00003730265	CCDS11786.1,CCDS59301.1	10,10	57	1
17	81813016	81813057	ENSE00002521447	CCDS54177.1	13	42	1
17	81826380	81826394	ENSE00001654952	CCDS74179.1	1	15	-1
17	81845144	81845230	ENSE00003635986	CCDS11787.1	10	87	-1
17	81905382	81905447	ENSE00003458860	CCDS58610.1,CCDS58610.1,CCDS11791.1,CCDS54178.1,CCDS62364.1	11,11,11,12,11	66	-1
17	81905670	81905735	ENSE00003698173	CCDS11791.1,CCDS58610.1,CCDS58610.1,CCDS54178.1,CCDS62364.1	10,10,10,11,10	66	-1
17	81906100	81906177	ENSE00003673108	CCDS58610.1,CCDS58610.1,CCDS11791.1,CCDS54178.1,CCDS62364.1	9,9,9,10,9	78	-1
17	81907204	81907257	ENSE00003675230	CCDS54178.1	7	54	-1
17	81907554	81907598	ENSE00003624659	CCDS54178.1,CCDS11791.1,CCDS58610.1,CCDS62364.1,CCDS58610.1	6,6,6,6,6	45	-1
17	81914087	81914167	ENSE00003604303	CCDS11792.1	8	81	-1
17	81914604	81914702	ENSE00003609574	CCDS11792.1	6	99	-1
17	81934653	81934745	ENSE00002427493	CCDS62366.1,CCDS11794.1,CCDS11795.1,CCDS11795.1	6,5,5,6	93	-1
17	82028234	82028311	ENSE00003522514	CCDS11797.1	10	78	1
17	82029093	82029185	ENSE00001163008	CCDS11797.1	13	93	1
17	82029543	82029635	ENSE00003617333	CCDS11797.1	14	93	1
17	82032947	82033009	ENSE00001164119	CCDS11798.1	4	63	1
17	82053274	82053366	ENSE00003673214	CCDS32774.1,CCDS11800.1	2,2	93	1
17	82054898	82054975	ENSE00003560649	CCDS11800.1,CCDS32774.1	5,5	78	1
17	82056470	82056550	ENSE00003508668	CCDS32774.1,CCDS11800.1	10,10	81	1
17	82080140	82080238	ENSE00003684368	CCDS11801.1	41	99	-1
17	8231726	8231815	ENSE00003564070	CCDS42259.1	14	90	-1
17	82459992	82460072	ENSE00003655622	CCDS32777.1,CCDS42403.1	2,2	81	1
17	82659580	82659657	ENSE00003585483	CCDS11816.1	4	78	-1
17	82889668	82889697	ENSE00003663039	CCDS45818.1	16	30	1
17	8292523	8292588	ENSE00001118095	CCDS11138.1,CCDS11138.1,CCDS11138.1	2,2,2	66	-1
17	82956695	82956769	ENSE00003512054	CCDS32778.1	11	75	-1
17	82957181	82957249	ENSE00003485394	CCDS32778.1	10	69	-1
17	82965651	82965746	ENSE00003594199	CCDS32778.1	7	96	-1
17	83005115	83005210	ENSE00003666709	CCDS32778.1	6	96	-1
17	83014454	83014519	ENSE00003652301	CCDS32778.1	5	66	-1
17	8318387	8318461	ENSE00000683836	CCDS11139.1,CCDS11139.1	10,10	75	1
17	8318570	8318662	ENSE00000683831	CCDS11139.1,CCDS11139.1	11,11	93	1
17	8569720	8569812	ENSE00003617403	CCDS73984.1,CCDS11144.1,CCDS58515.1	7,6,7	93	-1
17	8576643	8576669	ENSE00002227801	CCDS73984.1	6	27	-1
17	8576643	8576672	ENSE00001404859	CCDS58515.1	6	30	-1
17	8837803	8837871	ENSE00003725179	CCDS73985.1,CCDS73985.1	5,4	69	-1
17	8905669	8905737	ENSE00003687716	CCDS11147.1,CCDS11147.1	4,4	69	-1
17	9887932	9887973	ENSE00001181589	CCDS11150.1	12	42	1
17	9918001	9918099	ENSE00003645314	CCDS58518.1,CCDS45611.1,CCDS42263.1,CCDS58518.1,CCDS58518.1,CCDS11152.1	13,9,13,13,12,13	99	-1
17	9946894	9946983	ENSE00003704397	CCDS58518.1,CCDS45611.1,CCDS42263.1,CCDS11152.1,CCDS58518.1,CCDS58518.1	6,2,6,6,6,5	90	-1
17	9959202	9959255	ENSE00003705583	CCDS11152.1,CCDS58518.1,CCDS42263.1,CCDS58518.1,CCDS58518.1	5,4,5,5,5	54	-1
18	11886713	11886778	ENSE00001276276	CCDS11853.1	8	66	-1
18	12363782	12363856	ENSE00001183718	CCDS11859.1	6	75	-1
18	12421540	12421629	ENSE00003599973	CCDS11860.1,CCDS11860.1	3,3	90	1
18	12496016	12496102	ENSE00003575759	CCDS45830.1,CCDS32790.2,CCDS45829.1	7,7,7	87	-1
18	12512454	12512531	ENSE00003475618	CCDS32790.2,CCDS45830.1,CCDS45829.1	5,5,5	78	-1
18	12819214	12819282	ENSE00002927780	CCDS59306.1	6	69	-1
18	12830943	12831041	ENSE00003679261	CCDS59306.1,CCDS11864.1,CCDS11863.1,CCDS11865.1	4,4,4,4	99	-1
18	12951855	12951905	ENSE00003646719	CCDS32791.1,CCDS45832.1	2,2	51	1
18	13069089	13069181	ENSE00003544209	CCDS32792.2	26	93	1
18	13104984	13105079	ENSE00003545868	CCDS32792.2	40	96	1
18	13643359	13643412	ENSE00003509727	CCDS62392.1,CCDS32795.1,CCDS62393.1,CCDS32793.1	3,3,2,5	54	1
18	14523463	14523507	ENSE00003585895	CCDS45835.1	8	45	-1
18	166787	166819	ENSE00003490322	CCDS32781.1,CCDS32780.1	3,3	33	1
18	197616	197696	ENSE00003558418	CCDS32781.1,CCDS32780.1	7,8	81	1
18	202880	202945	ENSE00003667652	CCDS32780.1,CCDS32781.1	11,10	66	1
18	203098	203190	ENSE00003525154	CCDS32781.1,CCDS32780.1	11,12	93	1
18	21539920	21540009	ENSE00003567216	CCDS32800.1	9	90	-1
18	21843131	21843217	ENSE00003606034	CCDS11871.1	14	87	1
