chr	start	end	exon	CCDS	transcript_ids	ranks	len	strand
7	99701235	99701315	ENSE00002333084	"CCDS5685.1,CCDS5685.1"	"ENST00000421755,ENST00000359593"	"6,6"	81	1
7	99701715	99701777	ENSE00002331235	"CCDS5685.1,CCDS5685.1"	"ENST00000421755,ENST00000359593"	"7,7"	63	1
7	99707823	99707897	ENSE00002389032	"CCDS5686.1,CCDS5686.1,CCDS5686.1"	"ENST00000453269,ENST00000452041,ENST00000344095"	"11,11,11"	75	-1
7	99709351	99709452	ENSE00002338688	"CCDS5686.1,CCDS5686.1,CCDS5686.1"	"ENST00000453269,ENST00000452041,ENST00000344095"	"9,9,9"	102	-1
7	99709545	99709622	ENSE00002425093	"CCDS5686.1,CCDS5686.1,CCDS5686.1"	"ENST00000453269,ENST00000452041,ENST00000344095"	"8,8,8"	78	-1
7	99711491	99711577	ENSE00002415318	"CCDS5686.1,CCDS5686.1,CCDS5686.1"	"ENST00000344095,ENST00000453269,ENST00000452041"	"3,3,3"	87	-1
7	99747122	99747202	ENSE00002339474	CCDS34702.1	ENST00000341942	2	81	1
7	99755466	99755561	ENSE00001133319	CCDS5687.1	ENST00000316937	2	96	-1
7	99772308	99772388	ENSE00002426862	CCDS5689.1	ENST00000292377	4	81	-1
7	99795401	99795499	ENSE00002360966	"CCDS34703.1,CCDS34703.1"	"ENST00000317296,ENST00000426455"	"11,11"	99	1
7	99797859	99797951	ENSE00002401940	"CCDS34703.1,CCDS34703.1"	"ENST00000317296,ENST00000426455"	"17,17"	93	1
7	99798076	99798165	ENSE00002324586	"CCDS34703.1,CCDS34703.1"	"ENST00000317296,ENST00000426455"	"18,18"	90	1
7	99799409	99799489	ENSE00002376954	"CCDS34703.1,CCDS34703.1"	"ENST00000426455,ENST00000317296"	"22,22"	81	1
7	99799572	99799664	ENSE00002325950	"CCDS34703.1,CCDS34703.1"	"ENST00000317296,ENST00000426455"	"23,23"	93	1
7	99801644	99801745	ENSE00002391162	"CCDS34703.1,CCDS34703.1"	"ENST00000317296,ENST00000426455"	"26,26"	102	1
7	99811358	99811429	ENSE00002394124	"CCDS34703.1,CCDS34703.1"	"ENST00000317296,ENST00000426455"	"33,33"	72	1
7	100002636	100002716	ENSE00002364097	CCDS43623.1	ENST00000398027	13	81	-1
7	100004317	100004421	ENSE00002390947	CCDS43623.1	ENST00000398027	12	105	-1
7	100173328	100173405	ENSE00002346312	CCDS34706.1	ENST00000310300	17	78	-1
7	100184249	100184287	ENSE00001895220	CCDS5699.1	ENST00000465843	1	39	1
7	100187600	100187698	ENSE00002423841	"CCDS5698.1,CCDS5699.1,CCDS5699.1"	"ENST00000241071,ENST00000360609,ENST00000465843"	"2,2,2"	99	1
7	100243872	100243958	ENSE00002394443	CCDS5702.1	ENST00000160382	13	87	-1
7	100244174	100244269	ENSE00002346137	CCDS5702.1	ENST00000160382	12	96	-1
7	100244374	100244454	ENSE00002428788	CCDS5702.1	ENST00000160382	11	81	-1
7	100245067	100245156	ENSE00000710648	CCDS5702.1	ENST00000160382	8	90	-1
7	100274158	100274196	ENSE00002395030	"CCDS5703.1,CCDS5703.1,CCDS5703.1"	"ENST00000393924,ENST00000303210,ENST00000393926"	"2,3,3"	39	1
7	100285411	100285506	ENSE00002378624	CCDS34708.1	ENST00000275732	3	96	-1
7	100319585	100319671	ENSE00001130423	CCDS5705.1	ENST00000252723	3	87	1
7	100482361	100482459	ENSE00002399142	"CCDS47667.1,CCDS47666.1,CCDS47665.1,CCDS34709.1"	"ENST00000432932,ENST00000388793,ENST00000457580,ENST00000347433"	"8,8,8,8"	99	1
7	100852134	100852238	ENSE00000712233	CCDS5715.1	ENST00000223127	16	105	-1
7	100853374	100853442	ENSE00000712236	CCDS5715.1	ENST00000223127	15	69	-1
7	100856123	100856224	ENSE00002364100	CCDS5715.1	ENST00000223127	8	102	-1
7	101267200	101267301	ENSE00001371506	CCDS34713.1	ENST00000223167	3	102	-1
7	101267452	101267544	ENSE00001377435	CCDS34713.1	ENST00000223167	2	93	-1
7	101671378	101671425	ENSE00002340303	"CCDS5721.1,CCDS47672.1,CCDS5720.1"	"ENST00000292535,ENST00000437600,ENST00000292538"	"3,3,3"	48	1
7	101813726	101813830	ENSE00002408956	"CCDS5720.1,CCDS5721.1,CCDS47672.1"	"ENST00000292538,ENST00000292535,ENST00000437600"	"10,10,10"	105	1
7	101923329	101923412	ENSE00002352478	"CCDS5720.1,CCDS47672.1"	"ENST00000292538,ENST00000437600"	"19,19"	84	1
7	101924096	101924152	ENSE00002343598	"CCDS5720.1,CCDS47672.1"	"ENST00000292538,ENST00000437600"	"20,20"	57	1
7	101925132	101925212	ENSE00002390963	"CCDS47672.1,CCDS5720.1"	"ENST00000437600,ENST00000292538"	"21,21"	81	1
7	102108166	102108270	ENSE00002354269	CCDS34715.1	ENST00000292616	5	105	1
7	102201563	102201622	ENSE00001600355	CCDS34716.1	ENST00000432940	8	60	1
7	102398301	102398393	ENSE00002404154	"CCDS47676.1,CCDS47677.1"	"ENST00000413034,ENST00000409231"	"3,2"	93	1
7	102495224	102495307	ENSE00002157469	"CCDS5726.1,CCDS47678.1,CCDS5726.1,CCDS47678.1"	"ENST00000436908,ENST00000379308,ENST00000313221,ENST00000455112"	"17,17,17,17"	84	-1
7	102524661	102524759	ENSE00002377514	"CCDS5726.1,CCDS47678.1,CCDS5726.1,CCDS47678.1"	"ENST00000436908,ENST00000379308,ENST00000313221,ENST00000455112"	"12,12,12,12"	99	-1
7	102608469	102608564	ENSE00002341891	"CCDS47678.1,CCDS5726.1,CCDS47678.1,CCDS5726.1"	"ENST00000455112,ENST00000436908,ENST00000379308,ENST00000313221"	"7,7,7,7"	96	-1
7	102737724	102737795	ENSE00002411597	CCDS5728.1	ENST00000323716	6	72	1
7	102939890	102939976	ENSE00002428094	CCDS5730.1	ENST00000249269	3	87	1
7	103003791	103003886	ENSE00001056160	"CCDS5731.1,CCDS5731.1"	"ENST00000292644,ENST00000435765"	"7,8"	96	1
7	103018893	103019000	ENSE00002325653	"CCDS5733.1,CCDS43630.1"	"ENST00000306312,ENST00000339444"	"17,17"	108	-1
7	103019690	103019782	ENSE00002368441	"CCDS43630.1,CCDS5733.1"	"ENST00000339444,ENST00000306312"	"16,16"	93	-1
7	103029776	103029871	ENSE00002398805	"CCDS43630.1,CCDS5733.1"	"ENST00000339444,ENST00000306312"	"13,13"	96	-1
7	103030876	103030953	ENSE00002358679	"CCDS5733.1,CCDS43630.1"	"ENST00000306312,ENST00000339444"	"12,12"	78	-1
7	103805683	103805730	ENSE00002405440	CCDS5734.1	ENST00000297431	11	48	-1
7	103838173	103838247	ENSE00002415127	"CCDS5734.1,CCDS47681.1"	"ENST00000297431,ENST00000447452"	"4,4"	75	-1
7	103844590	103844682	ENSE00002347767	"CCDS47681.1,CCDS5734.1"	"ENST00000447452,ENST00000297431"	"2,2"	93	-1
7	104716490	104716528	ENSE00002413045	"CCDS34723.1,CCDS34723.1"	"ENST00000257745,ENST00000311117"	"8,9"	39	1
7	104731663	104731761	ENSE00002387615	"CCDS34723.1,CCDS34723.1"	"ENST00000311117,ENST00000257745"	"15,14"	99	1
7	104747613	104747669	ENSE00002410381	"CCDS34723.1,CCDS34723.1"	"ENST00000257745,ENST00000311117"	"20,21"	57	1
7	104773238	104773345	ENSE00002346519	"CCDS34724.1,CCDS5735.1,CCDS5735.1"	"ENST00000393651,ENST00000489828,ENST00000357311"	"13,14,12"	108	-1
7	105146402	105146503	ENSE00001210362	"CCDS34725.1,CCDS34725.1,CCDS34725.1"	"ENST00000544995,ENST00000469408,ENST00000356362"	"4,4,4"	102	-1
7	105250976	105251050	ENSE00001682841	"CCDS47682.1,CCDS47683.1"	"ENST00000419735,ENST00000477775"	"11,9"	75	-1
7	105752586	105752657	ENSE00001131414	CCDS5736.1	ENST00000011473	2	72	-1
7	106512982	106513047	ENSE00002355430	"CCDS5739.1,CCDS5739.1,CCDS5739.1"	"ENST00000440650,ENST00000359195,ENST00000496166"	"3,3,3"	66	1
7	106768657	106768740	ENSE00002364901	"CCDS5740.1,CCDS5740.1"	"ENST00000265717,ENST00000543645"	"4,5"	84	1
7	106791367	106791468	ENSE00000715093	"CCDS5740.1,CCDS5740.1"	"ENST00000265717,ENST00000543645"	"7,8"	102	1
7	106793622	106793696	ENSE00000715095	"CCDS5740.1,CCDS5740.1"	"ENST00000265717,ENST00000543645"	"8,9"	75	1
7	106797429	106797494	ENSE00000715098	"CCDS5740.1,CCDS5740.1"	"ENST00000265717,ENST00000543645"	"9,10"	66	1
7	106897177	106897239	ENSE00002337388	CCDS5742.1	ENST00000297135	16	63	-1
7	107002478	107002555	ENSE00001085749	"CCDS5743.1,CCDS5742.1"	"ENST00000347053,ENST00000297135"	"10,10"	78	-1
7	107334848	107334925	ENSE00002357646	CCDS5746.1	ENST00000265715	11	78	1
7	107335066	107335161	ENSE00002343174	CCDS5746.1	ENST00000265715	12	96	1
7	107340528	107340620	ENSE00002411475	CCDS5746.1	ENST00000265715	15	93	1
7	107341546	107341641	ENSE00002388617	CCDS5746.1	ENST00000265715	16	96	1
7	107352984	107353067	ENSE00000715648	CCDS5746.1	ENST00000265715	20	84	1
7	107394340	107394423	ENSE00002375943	CCDS5747.1	ENST00000440859	4	84	1
7	107408024	107408089	ENSE00002345660	CCDS5748.1	ENST00000340010	20	66	-1
7	107415222	107415317	ENSE00002391707	CCDS5748.1	ENST00000340010	16	96	-1
7	107416897	107416989	ENSE00002379883	CCDS5748.1	ENST00000340010	15	93	-1
7	107420113	107420208	ENSE00002418083	CCDS5748.1	ENST00000340010	12	96	-1
7	107423242	107423319	ENSE00002346983	CCDS5748.1	ENST00000340010	11	78	-1
7	107542770	107542838	ENSE00002383494	"CCDS5749.1,CCDS5749.1"	"ENST00000205402,ENST00000417551"	"4,4"	69	1
7	107546712	107546813	ENSE00002393363	"CCDS5749.1,CCDS5749.1"	"ENST00000417551,ENST00000205402"	"8,8"	102	1
7	107559455	107559544	ENSE00002388242	"CCDS5749.1,CCDS5749.1"	"ENST00000205402,ENST00000417551"	"13,13"	90	1
7	111386390	111386473	ENSE00000716908	CCDS47688.1	ENST00000437633	43	84	-1
7	111395571	111395657	ENSE00000716949	CCDS47688.1	ENST00000437633	41	87	-1
7	111405174	111405278	ENSE00002377730	CCDS47688.1	ENST00000437633	38	105	-1
7	111407088	111407174	ENSE00002387468	CCDS47688.1	ENST00000437633	37	87	-1
7	111474644	111474742	ENSE00000717170	CCDS47688.1	ENST00000437633	26	99	-1
7	111512325	111512408	ENSE00002391568	CCDS47688.1	ENST00000437633	19	84	-1
7	112101921	112101971	ENSE00002400240	"CCDS34736.1,CCDS34736.1"	"ENST00000005558,ENST00000403825"	"7,6"	51	1
7	112112821	112112916	ENSE00002349027	"CCDS34736.1,CCDS34736.1"	"ENST00000005558,ENST00000403825"	"12,11"	96	1
7	114174672	114174761	ENSE00002388926	"CCDS5760.1,CCDS43635.1,CCDS5760.1"	"ENST00000350908,ENST00000408937,ENST00000393494"	"3,3,3"	90	1
7	114210862	114210936	ENSE00002399811	CCDS43635.1	ENST00000408937	4	75	1
7	114293981	114294064	ENSE00002380132	"CCDS5760.1,CCDS5761.1,CCDS5760.1,CCDS43635.1"	"ENST00000393494,ENST00000393489,ENST00000350908,ENST00000408937"	"10,11,10,11"	84	1
7	114299627	114299728	ENSE00002422991	"CCDS5760.1,CCDS5761.1,CCDS5760.1,CCDS43635.1"	"ENST00000393494,ENST00000393489,ENST00000350908,ENST00000408937"	"13,14,13,14"	102	1
7	115614224	115614310	ENSE00000881885	CCDS5762.1	ENST00000265440	3	87	-1
7	116552123	116552194	ENSE00002331051	CCDS5768.1	ENST00000361183	8	72	1
7	116556114	116556176	ENSE00002344859	CCDS5768.1	ENST00000361183	9	63	1
7	117021065	117021121	ENSE00002376792	CCDS5772.1	ENST00000284629	9	57	-1
7	117174330	117174419	ENSE00000718620	CCDS5773.1	ENST00000003084	5	90	1
7	117182070	117182162	ENSE00000718637	CCDS5773.1	ENST00000003084	9	93	1
7	117292896	117292985	ENSE00000718713	CCDS5773.1	ENST00000003084	24	90	1
7	117358072	117358173	ENSE00002375083	CCDS5774.1	ENST00000160373	22	102	-1
7	117386067	117386153	ENSE00002356044	CCDS5774.1	ENST00000160373	13	87	-1
7	117501263	117501370	ENSE00002392982	CCDS5774.1	ENST00000160373	2	108	-1
7	120381588	120381683	ENSE00001295053	CCDS5776.1	ENST00000331113	3	96	1
7	120382564	120382656	ENSE00001312622	CCDS5776.1	ENST00000331113	4	93	1
7	120450517	120450624	ENSE00002357132	"CCDS5777.1,CCDS5777.1"	"ENST00000222747,ENST00000415871"	"6,7"	108	-1
7	120455783	120455857	ENSE00002351701	"CCDS5777.1,CCDS5777.1"	"ENST00000222747,ENST00000415871"	"5,6"	75	-1
7	120595613	120595678	ENSE00000881963	"CCDS5778.1,CCDS35497.1"	"ENST00000315870,ENST00000339121"	"4,4"	66	1
7	120613259	120613297	ENSE00002351872	CCDS5778.1	ENST00000315870	11	39	1
7	120768436	120768540	ENSE00000881970	"CCDS47690.1,CCDS34739.1"	"ENST00000450913,ENST00000310396"	"10,11"	105	1
7	121616227	121616322	ENSE00001288397	CCDS34740.1	ENST00000393386	5	96	1
7	121674149	121674169	ENSE00001288312	CCDS34740.1	ENST00000393386	16	21	1
7	121721554	121721649	ENSE00002400069	"CCDS5783.1,CCDS5783.1"	"ENST00000417368,ENST00000393376"	"20,19"	96	-1
7	121741675	121741734	ENSE00002389144	"CCDS5783.1,CCDS5783.1"	"ENST00000393376,ENST00000417368"	"11,12"	60	-1
7	121965531	121965635	ENSE00001592686	CCDS47691.1	ENST00000412584	27	105	-1
7	121985628	121985735	ENSE00001740949	CCDS47691.1	ENST00000412584	26	108	-1
7	122000842	122000874	ENSE00001751259	CCDS47691.1	ENST00000412584	25	33	-1
7	122000984	122001067	ENSE00001627797	CCDS47691.1	ENST00000412584	24	84	-1
7	122019422	122019496	ENSE00002341754	CCDS47691.1	ENST00000412584	23	75	-1
7	122026349	122026363	ENSE00002387236	CCDS47691.1	ENST00000412584	22	15	-1
7	122269302	122269382	ENSE00002387228	CCDS47691.1	ENST00000412584	4	81	-1
7	123185665	123185730	ENSE00002398345	CCDS5788.1	ENST00000355749	4	66	-1
7	123197458	123197502	ENSE00002404882	CCDS5788.1	ENST00000355749	2	45	-1
7	123346794	123346880	ENSE00002422237	CCDS34743.1	ENST00000223023	3	87	-1
7	123514815	123514904	ENSE00000719992	"CCDS5789.1,CCDS5789.1"	"ENST00000476325,ENST00000223026"	"3,4"	90	1
7	123595051	123595140	ENSE00000720001	"CCDS5790.1,CCDS5791.1,CCDS5791.1,CCDS5791.1,CCDS5791.1"	"ENST00000340011,ENST00000402183,ENST00000460182,ENST00000223028,ENST00000439500"	"4,4,4,4,5"	90	1
7	127230120	127230191	ENSE00002351318	CCDS34745.1	ENST00000000233	4	72	1
7	127447538	127447627	ENSE00002399427	CCDS34747.1	ENST00000354725	11	90	1
7	127731889	127731933	ENSE00002421587	CCDS34747.1	ENST00000354725	23	45	1
7	127957712	127957786	ENSE00000720870	CCDS5801.1	ENST00000223073	16	75	-1
7	128040871	128040945	ENSE00002389487	"CCDS43643.1,CCDS47699.1,CCDS34749.1,CCDS34748.1"	"ENST00000354269,ENST00000419067,ENST00000338791,ENST00000348127"	"6,6,7,5"	75	-1
7	128041069	128041170	ENSE00002355955	"CCDS34749.1,CCDS34748.1,CCDS43643.1,CCDS47699.1,CCDS47700.1,CCDS47700.1"	"ENST00000338791,ENST00000348127,ENST00000354269,ENST00000419067,ENST00000343214,ENST00000496200"	"6,4,5,5,4,3"	102	-1
7	128478041	128478118	ENSE00000882123	"CCDS43644.1,CCDS47705.1"	"ENST00000325888,ENST00000346177"	"6,6"	78	1
7	128490030	128490128	ENSE00000721742	CCDS43644.1	ENST00000325888	31	99	1
7	128633861	128633968	ENSE00000721385	CCDS5809.1	ENST00000265388	9	108	-1
7	128802674	128802748	ENSE00002414593	CCDS5810.1	ENST00000289407	4	75	1
7	128804315	128804410	ENSE00001207388	CCDS5810.1	ENST00000289407	5	96	1
7	129062681	129062779	ENSE00001039059	"CCDS5812.1,CCDS47707.1,CCDS47706.1,CCDS47708.1"	"ENST00000325006,ENST00000446212,ENST00000446544,ENST00000474594"	"13,13,13,13"	99	1
7	129064715	129064783	ENSE00001804977	"CCDS47707.1,CCDS47706.1,CCDS47708.1,CCDS5812.1"	"ENST00000446212,ENST00000446544,ENST00000474594,ENST00000325006"	"14,14,14,14"	69	1
7	129100142	129100213	ENSE00000882359	"CCDS47709.1,CCDS34752.1"	"ENST00000435494,ENST00000249344"	"13,13"	72	1
7	129102807	129102881	ENSE00002412288	"CCDS47709.1,CCDS34752.1"	"ENST00000435494,ENST00000249344"	"14,14"	75	1
7	129120626	129120730	ENSE00002423316	"CCDS34752.1,CCDS47709.1"	"ENST00000249344,ENST00000435494"	"19,19"	105	1
7	129351315	129351416	ENSE00000919513	"CCDS5813.2,CCDS5813.2,CCDS5813.2"	"ENST00000223190,ENST00000393232,ENST00000393230"	"8,8,8"	102	1
7	129824024	129824095	ENSE00000977726	CCDS47712.1	ENST00000397622	8	72	-1
7	129910533	129910628	ENSE00002422163	CCDS5817.2	ENST00000222481	4	96	1
7	129912916	129913017	ENSE00002408598	CCDS5817.2	ENST00000222481	5	102	1
7	129914989	129915087	ENSE00002337337	CCDS5817.2	ENST00000222481	6	99	1
7	129940656	129940754	ENSE00002347251	CCDS5818.1	ENST00000222482	4	99	1
7	129944318	129944419	ENSE00002352835	CCDS5818.1	ENST00000222482	5	102	1
7	129945656	129945760	ENSE00000723233	CCDS5818.1	ENST00000222482	6	105	1
7	129999430	129999528	ENSE00002374475	"CCDS5819.1,CCDS5819.1,CCDS47713.1,CCDS5819.1,CCDS5819.1,CCDS5819.1,CCDS5819.1"	"ENST00000485477,ENST00000466363,ENST00000431780,ENST00000393213,ENST00000474905,ENST00000355388,ENST00000461828"	"5,6,5,4,6,7,5"	99	1
7	130000984	130001085	ENSE00002424204	"CCDS47713.1,CCDS5819.1,CCDS5819.1,CCDS5819.1,CCDS5819.1,CCDS5819.1,CCDS5819.1"	"ENST00000431780,ENST00000393213,ENST00000474905,ENST00000355388,ENST00000461828,ENST00000485477,ENST00000466363"	"6,5,7,8,6,6,7"	102	1
7	130002279	130002380	ENSE00002355918	"CCDS5819.1,CCDS5819.1,CCDS5819.1,CCDS5819.1,CCDS5819.1,CCDS5819.1,CCDS47713.1"	"ENST00000393213,ENST00000474905,ENST00000355388,ENST00000461828,ENST00000485477,ENST00000466363,ENST00000431780"	"6,8,9,7,7,8,7"	102	1
7	130021949	130022050	ENSE00002353289	CCDS5820.1	ENST00000011292	4	102	1
7	130023232	130023333	ENSE00002418522	CCDS5820.1	ENST00000011292	5	102	1
7	130137777	130137854	ENSE00002377829	"CCDS5822.1,CCDS5823.1,CCDS5823.1"	"ENST00000223215,ENST00000393187,ENST00000341441"	"4,4,4"	78	1
7	130365784	130365855	ENSE00002382463	"CCDS5824.1,CCDS5824.1"	"ENST00000356588,ENST00000456951"	"4,5"	72	-1
7	131193710	131193787	ENSE00001477922	"CCDS34755.1,CCDS47714.1"	"ENST00000378555,ENST00000322985"	"5,4"	78	-1
7	132570422	132570505	ENSE00002385127	CCDS5828.1	ENST00000262570	5	84	-1
7	133821776	133821883	ENSE00002419511	CCDS5830.1	ENST00000285928	2	108	1
7	133859308	133859388	ENSE00001021349	CCDS5830.1	ENST00000285928	8	81	1
7	133861729	133861815	ENSE00001021351	CCDS5830.1	ENST00000285928	9	87	1
7	134132050	134132133	ENSE00002420453	CCDS5831.1	ENST00000285930	8	84	-1
7	134134472	134134549	ENSE00002396797	CCDS5831.1	ENST00000285930	4	78	-1
7	134217756	134217833	ENSE00002353879	CCDS5832.1	ENST00000359579	4	78	1
7	134222946	134223029	ENSE00002387269	CCDS5832.1	ENST00000359579	8	84	1
7	134250233	134250298	ENSE00001650275	CCDS47715.1	ENST00000423958	1	66	1
7	134256356	134256433	ENSE00001704980	CCDS47715.1	ENST00000423958	4	78	1
7	134261715	134261798	ENSE00002334504	CCDS47715.1	ENST00000423958	8	84	1
7	134620439	134620516	ENSE00002374285	"CCDS47716.1,CCDS5836.1,CCDS5835.1"	"ENST00000393118,ENST00000361388,ENST00000361675"	"4,6,6"	78	1
7	134645284	134645379	ENSE00002410582	"CCDS5834.1,CCDS5834.1,CCDS47716.1,CCDS47717.1,CCDS5836.1,CCDS5835.1"	"ENST00000417172,ENST00000361901,ENST00000393118,ENST00000424922,ENST00000361388,ENST00000361675"	"12,12,11,10,13,13"	96	1
7	134650057	134650137	ENSE00002343629	"CCDS5834.1,CCDS5834.1,CCDS47716.1,CCDS47717.1,CCDS5836.1,CCDS5835.1"	"ENST00000417172,ENST00000361901,ENST00000393118,ENST00000424922,ENST00000361388,ENST00000361675"	"13,13,12,11,14,14"	81	1
7	134761149	134761220	ENSE00002426065	CCDS47718.1	ENST00000436302	13	72	1
7	134916731	134916790	ENSE00001333617	CCDS5839.1	ENST00000275764	1	60	1
7	135099080	135099181	ENSE00001353209	"CCDS47719.1,CCDS43650.1"	"ENST00000428680,ENST00000361528"	"5,5"	102	-1
7	135099925	135100011	ENSE00001353213	"CCDS43650.1,CCDS47719.1"	"ENST00000361528,ENST00000428680"	"4,4"	87	-1
7	135282116	135282166	ENSE00001021528	CCDS34759.1	ENST00000285968	14	51	1
7	135302350	135302430	ENSE00001021572	CCDS34759.1	ENST00000285968	27	81	1
7	135386428	135386508	ENSE00002369152	CCDS5840.1	ENST00000354042	7	81	-1
7	135635347	135635430	ENSE00000725079	CCDS5842.1	ENST00000393085	3	84	-1
7	137170120	137170164	ENSE00001034368	CCDS5845.1	ENST00000288490	24	45	-1
7	137261968	137262030	ENSE00002335742	CCDS5845.1	ENST00000288490	17	63	-1
7	137293712	137293810	ENSE00001034359	CCDS5845.1	ENST00000288490	10	99	-1
7	137294281	137294355	ENSE00001034376	CCDS5845.1	ENST00000288490	9	75	-1
7	137308229	137308300	ENSE00002379985	CCDS5845.1	ENST00000288490	7	72	-1
7	137330218	137330283	ENSE00002401102	CCDS5845.1	ENST00000288490	6	66	-1
7	137339478	137339534	ENSE00002370935	CCDS5845.1	ENST00000288490	5	57	-1
7	137341212	137341286	ENSE00002407021	CCDS5845.1	ENST00000288490	4	75	-1
7	137363303	137363398	ENSE00002384070	CCDS5845.1	ENST00000288490	3	96	-1
7	137782612	137782689	ENSE00002381946	CCDS5846.1	ENST00000242375	4	78	1
7	138266442	138266516	ENSE00000725539	"CCDS47720.1,CCDS5847.1"	"ENST00000415680,ENST00000343526"	"17,17"	75	1
7	138305791	138305880	ENSE00002382282	"CCDS5848.1,CCDS5848.1,CCDS47721.1"	"ENST00000436657,ENST00000288513,ENST00000419765"	"10,9,13"	90	-1
7	138347819	138347890	ENSE00002413742	CCDS47721.1	ENST00000419765	4	72	-1
7	138356764	138356862	ENSE00001599945	CCDS47721.1	ENST00000419765	3	99	-1
7	138413506	138413607	ENSE00000977809	"CCDS5849.1,CCDS5849.1,CCDS5849.1"	"ENST00000393054,ENST00000353492,ENST00000310018"	"17,17,18"	102	-1
7	138822593	138822685	ENSE00002378855	CCDS5852.1	ENST00000464848	3	93	1
7	138845694	138845768	ENSE00002357182	CCDS5852.1	ENST00000464848	8	75	1
7	138853090	138853143	ENSE00002376118	CCDS5852.1	ENST00000464848	11	54	1
7	138863261	138863344	ENSE00002363582	CCDS5852.1	ENST00000464848	14	84	1
7	138921751	138921843	ENSE00002403017	CCDS43655.1	ENST00000288561	2	93	1
7	138936702	138936803	ENSE00001420725	CCDS43655.1	ENST00000288561	3	102	1
7	138966751	138966801	ENSE00001216442	CCDS43655.1	ENST00000288561	14	51	1
7	139083345	139083443	ENSE00002413766	"CCDS43656.1,CCDS43656.1"	"ENST00000354926,ENST00000545899"	"3,4"	99	1
7	139810895	139810984	ENSE00000726787	CCDS43658.1	ENST00000397560	11	90	-1
7	140037084	140037149	ENSE00002326784	CCDS5859.1	ENST00000326232	14	66	-1
7	140064208	140064291	ENSE00002399206	"CCDS5859.1,CCDS5858.1"	"ENST00000326232,ENST00000340308"	"5,5"	84	-1
7	140069390	140069482	ENSE00002364112	"CCDS5859.1,CCDS5858.1"	"ENST00000326232,ENST00000340308"	"4,4"	93	-1
7	140225551	140225592	ENSE00002382866	"CCDS43659.1,CCDS43659.1,CCDS43659.1"	"ENST00000537639,ENST00000275884,ENST00000496613"	"14,15,16"	42	-1
7	140255436	140255513	ENSE00000909474	"CCDS43659.1,CCDS43659.1,CCDS43659.1"	"ENST00000496613,ENST00000537639,ENST00000275884"	"12,10,11"	78	-1
7	140380842	140380937	ENSE00002388992	CCDS5861.1	ENST00000072869	4	96	1
7	140390560	140390613	ENSE00000727245	CCDS5861.1	ENST00000072869	7	54	1
7	140549911	140550012	ENSE00002423867	CCDS5863.1	ENST00000288602	2	102	-1
7	141310995	141311087	ENSE00002381558	CCDS5865.1	ENST00000355413	6	93	1
7	141313946	141313978	ENSE00002378515	CCDS5865.1	ENST00000355413	7	33	1
7	141739915	141739971	ENSE00002388077	CCDS47727.1	ENST00000389322	20	57	1
7	141760111	141760173	ENSE00002366536	CCDS47727.1	ENST00000389322	34	63	1
7	141797393	141797449	ENSE00002385485	CCDS47727.1	ENST00000389322	43	57	1
7	142572831	142572917	ENSE00002410436	CCDS5874.1	ENST00000359396	9	87	-1
7	142612652	142612738	ENSE00000728630	CCDS5875.1	ENST00000265310	9	87	-1
7	142639521	142639616	ENSE00000728682	CCDS34766.1	ENST00000355265	18	96	-1
7	142641410	142641487	ENSE00002338244	CCDS34766.1	ENST00000355265	13	78	-1
7	142641730	142641828	ENSE00000728710	CCDS34766.1	ENST00000355265	12	99	-1
7	142651552	142651614	ENSE00002358398	CCDS34766.1	ENST00000355265	7	63	-1
7	142658882	142658959	ENSE00002403290	CCDS34766.1	ENST00000355265	2	78	-1
7	142962354	142962389	ENSE00002403349	"CCDS5877.1,CCDS47732.1"	"ENST00000358406,ENST00000443571"	"5,4"	36	1
7	143020402	143020479	ENSE00001391088	CCDS5881.1	ENST00000343257	6	78	1
7	143044004	143044042	ENSE00001370303	CCDS5881.1	ENST00000343257	20	39	1
7	143047465	143047569	ENSE00001366658	CCDS5881.1	ENST00000343257	21	105	1
7	143047661	143047747	ENSE00001387289	CCDS5881.1	ENST00000343257	22	87	1
7	143056825	143056860	ENSE00002358735	"CCDS5882.1,CCDS47734.1,CCDS5882.1,CCDS5882.1"	"ENST00000409346,ENST00000443739,ENST00000409222,ENST00000409408"	"3,3,3,2"	36	-1
